2019-07-14T01:56:18Z,0.2,103.1,W,0000000000000904,10,0,RSC,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\NewORFIDformat\2020-03-27_RSC_Downstream_20190719,73,2020-03-27
2019-07-14T01:58:03Z,0,313.1,W,0000000000000904,186,0,RSC,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\NewORFIDformat\2020-03-27_RSC_Downstream_20190719,74,2020-03-27
2019-07-14T02:03:18Z,0,32.9,W,0000000000000904,206,0,RSC,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\NewORFIDformat\2020-03-27_RSC_Downstream_20190719,75,2020-03-27
2019-07-14T02:03:53Z,0,33.2,W,0000000000000904,205,0,RSC,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\NewORFIDformat\2020-03-27_RSC_Downstream_20190719,76,2020-03-27
2019-07-14T02:04:28Z,0,33.3,W,0000000000000904,210,0,RSC,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\NewORFIDformat\2020-03-27_RSC_Downstream_20190719,77,2020-03-27
2019-07-14T02:05:02Z,0.79,209.001,W,0000000000000904,127,0,RSC,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\NewORFIDformat\2020-03-27_RSC_Downstream_20190719,78,2020-03-27
2019-07-14T02:08:34Z,0,44.9,W,0000000000000904,237,0,RSC,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\NewORFIDformat\2020-03-27_RSC_Downstream_20190719,79,2020-03-27
2019-07-14T02:09:20Z,0.89,128.001,W,0000000000000904,50,0,RSC,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\NewORFIDformat\2020-03-27_RSC_Downstream_20190719,80,2020-03-27
2019-07-14T02:11:31Z,0,68.8,W,0000000000000904,286,0,RSC,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\NewORFIDformat\2020-03-27_RSC_Downstream_20190719,81,2020-03-27
2019-07-14T02:12:42Z,0,68.9,W,0000000000000904,287,0,RSC,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\NewORFIDformat\2020-03-27_RSC_Downstream_20190719,82,2020-03-27
2019-07-14T02:13:53Z,0.2,187.1,W,0000000000000904,108,0,RSC,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\NewORFIDformat\2020-03-27_RSC_Downstream_20190719,83,2020-03-27
2019-07-14T02:17:02Z,0,68.9,W,0000000000000904,289,0,RSC,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\NewORFIDformat\2020-03-27_RSC_Downstream_20190719,84,2020-03-27
2019-07-14T02:18:13Z,0.4,115.8,W,0000000000000904,33,0,RSC,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\NewORFIDformat\2020-03-27_RSC_Downstream_20190719,85,2020-03-27
2019-07-14T02:20:11Z,0,115.7,W,0000000000000904,33,0,RSC,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\NewORFIDformat\2020-03-27_RSC_Downstream_20190719,86,2020-03-27
2019-07-14T02:22:09Z,0.1,44.8,W,0000000000000904,238,0,RSC,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\NewORFIDformat\2020-03-27_RSC_Downstream_20190719,87,2020-03-27
2019-07-14T02:22:56Z,0,57.1,W,0000000000000904,266,0,RSC,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\NewORFIDformat\2020-03-27_RSC_Downstream_20190719,88,2020-03-27
2019-07-14T02:23:55Z,0,44.8,W,0000000000000904,238,0,RSC,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\NewORFIDformat\2020-03-27_RSC_Downstream_20190719,89,2020-03-27
2019-07-14T02:24:42Z,0,103.9,W,0000000000000904,14,0,RSC,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\NewORFIDformat\2020-03-27_RSC_Downstream_20190719,90,2020-03-27
2019-07-14T02:26:27Z,0.59,198.201,W,0000000000000904,117,0,RSC,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\NewORFIDformat\2020-03-27_RSC_Downstream_20190719,91,2020-03-27
2019-07-14T02:29:48Z,0,44.8,W,0000000000000904,236,0,RSC,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\NewORFIDformat\2020-03-27_RSC_Downstream_20190719,92,2020-03-27
2019-07-14T02:30:35Z,0,314.9,W,0000000000000904,188,0,RSC,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\NewORFIDformat\2020-03-27_RSC_Downstream_20190719,93,2020-03-27
2019-07-14T02:35:52Z,0,219.9,W,0000000000000904,139,0,RSC,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\NewORFIDformat\2020-03-27_RSC_Downstream_20190719,94,2020-03-27
2019-07-14T02:39:34Z,0.1,115.8,W,0000000000000904,32,0,RSC,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\NewORFIDformat\2020-03-27_RSC_Downstream_20190719,95,2020-03-27
2019-07-14T02:41:32Z,0.1,45.1,W,0000000000000904,238,0,RSC,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\NewORFIDformat\2020-03-27_RSC_Downstream_20190719,96,2020-03-27
2019-07-14T02:42:19Z,0.5,114.4,W,0000000000000904,27,0,RSC,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\NewORFIDformat\2020-03-27_RSC_Downstream_20190719,97,2020-03-27
2019-07-14T02:44:16Z,0.7,155.6,W,0000000000000904,78,0,RSC,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\NewORFIDformat\2020-03-27_RSC_Downstream_20190719,98,2020-03-27
2019-07-14T02:46:53Z,0.9,4.3,W,0000000000000904,230,0,RSC,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\NewORFIDformat\2020-03-27_RSC_Downstream_20190719,99,2020-03-27
2019-07-14T02:47:00Z,0.2,115,W,0000000000000904,28,0,RSC,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\NewORFIDformat\2020-03-27_RSC_Downstream_20190719,100,2020-03-27
2019-07-14T02:48:57Z,0,197.2,W,0000000000000904,113,0,RSC,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\NewORFIDformat\2020-03-27_RSC_Downstream_20190719,101,2020-03-27
2019-07-14T02:52:16Z,0,151,W,0000000000000904,74,0,RSC,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\NewORFIDformat\2020-03-27_RSC_Downstream_20190719,102,2020-03-27
2019-07-14T02:54:48Z,0.7,184.2,W,0000000000000904,104,0,RSC,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\NewORFIDformat\2020-03-27_RSC_Downstream_20190719,103,2020-03-27
2019-07-14T02:57:54Z,0.79,33.101,W,0000000000000904,209,0,RSC,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\NewORFIDformat\2020-03-27_RSC_Downstream_20190719,104,2020-03-27
2019-07-14T02:58:30Z,0,32.9,W,0000000000000904,202,0,RSC,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\NewORFIDformat\2020-03-27_RSC_Downstream_20190719,105,2020-03-27
