S 2000-00-00 04:57:27.700 00:00:00.100 HDX W 0000_000000004245 2 0,RSCUS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\RSC\archive\2020-03-28_RSCUS_20200127,183,2020-03-28
S 2000-00-00 05:28:18.400 00:00:00.200 HDX W 0000_000000004245 3 0,RSCUS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\RSC\archive\2020-03-28_RSCUS_20200127,184,2020-03-28
S 2000-00-00 05:59:09.000 00:00:00.200 HDX W 0000_000000004245 3 0,RSCUS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\RSC\archive\2020-03-28_RSCUS_20200127,185,2020-03-28
S 2000-00-00 06:24:39.200 00:00:00.000 HDX A 1023_274873712623 2 0,RSCUS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\RSC\archive\2020-03-28_RSCUS_20200127,186,2020-03-28
S 2000-00-00 06:29:59.500 00:00:00.200 HDX W 0000_000000004245 3 0,RSCUS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\RSC\archive\2020-03-28_RSCUS_20200127,187,2020-03-28
S 2000-00-00 07:00:50.000 00:00:00.100 HDX W 0000_000000004245 2 0,RSCUS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\RSC\archive\2020-03-28_RSCUS_20200127,188,2020-03-28
S 2000-00-00 07:31:40.600 00:00:00.200 HDX W 0000_000000004245 3 0,RSCUS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\RSC\archive\2020-03-28_RSCUS_20200127,189,2020-03-28
S 2000-00-00 08:02:31.200 00:00:00.100 HDX W 0000_000000004245 2 0,RSCUS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\RSC\archive\2020-03-28_RSCUS_20200127,190,2020-03-28
S 2000-00-00 08:33:21.700 00:00:00.100 HDX W 0000_000000004245 2 0,RSCUS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\RSC\archive\2020-03-28_RSCUS_20200127,191,2020-03-28
S 2000-00-00 09:04:12.000 00:00:00.200 HDX W 0000_000000004245 3 0,RSCUS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\RSC\archive\2020-03-28_RSCUS_20200127,192,2020-03-28
S 2000-00-00 09:20:29.200 00:00:00.000 HDX W 1526_432767105602 2 0,RSCUS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\RSC\archive\2020-03-28_RSCUS_20200127,193,2020-03-28
S 2000-00-00 09:35:02.400 00:00:00.200 HDX W 0000_000000004245 3 0,RSCUS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\RSC\archive\2020-03-28_RSCUS_20200127,194,2020-03-28
S 2000-00-00 10:05:52.600 00:00:00.100 HDX W 0000_000000004245 2 0,RSCUS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\RSC\archive\2020-03-28_RSCUS_20200127,195,2020-03-28
S 2000-00-00 10:36:42.700 00:00:00.100 HDX W 0000_000000004245 2 0,RSCUS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\RSC\archive\2020-03-28_RSCUS_20200127,196,2020-03-28
S 2000-00-00 10:54:43.200 00:00:00.000 HDX W 2047_335953628476 2 0,RSCUS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\RSC\archive\2020-03-28_RSCUS_20200127,197,2020-03-28
S 2000-00-00 11:05:46.000 00:00:00.000 HDX A 1015_274743554911 2 0,RSCUS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\RSC\archive\2020-03-28_RSCUS_20200127,198,2020-03-28
S 2000-00-00 11:07:32.700 00:00:00.200 HDX W 0000_000000004245 3 0,RSCUS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\RSC\archive\2020-03-28_RSCUS_20200127,199,2020-03-28
S 2000-00-00 11:38:23.000 00:00:00.100 HDX W 0000_000000004245 2 0,RSCUS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\RSC\archive\2020-03-28_RSCUS_20200127,200,2020-03-28
S 2000-00-00 12:09:13.300 00:00:00.100 HDX W 0000_000000004245 2 0,RSCUS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\RSC\archive\2020-03-28_RSCUS_20200127,201,2020-03-28
S 2000-00-00 12:40:03.600 00:00:00.100 HDX W 0000_000000004245 2 0,RSCUS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\RSC\archive\2020-03-28_RSCUS_20200127,202,2020-03-28
S 2000-00-00 13:10:54.000 00:00:00.099 HDX W 0000_000000004245 2 0,RSCUS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\RSC\archive\2020-03-28_RSCUS_20200127,203,2020-03-28
S 2000-00-00 13:41:44.400 00:00:00.100 HDX W 0000_000000004245 2 0,RSCUS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\RSC\archive\2020-03-28_RSCUS_20200127,204,2020-03-28
S 2000-00-00 14:12:34.700 00:00:00.200 HDX W 0000_000000004245 3 0,RSCUS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\RSC\archive\2020-03-28_RSCUS_20200127,205,2020-03-28
S 2000-00-00 14:43:25.100 00:00:00.100 HDX W 0000_000000004245 2 0,RSCUS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\RSC\archive\2020-03-28_RSCUS_20200127,206,2020-03-28
S 2000-00-00 15:14:15.400 00:00:00.100 HDX W 0000_000000004245 2 0,RSCUS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\RSC\archive\2020-03-28_RSCUS_20200127,207,2020-03-28
S 2000-00-00 15:45:05.700 00:00:00.200 HDX W 0000_000000004245 3 0,RSCUS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\RSC\archive\2020-03-28_RSCUS_20200127,208,2020-03-28
S 2000-00-00 16:15:56.100 00:00:00.100 HDX W 0000_000000004245 2 0,RSCUS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\RSC\archive\2020-03-28_RSCUS_20200127,209,2020-03-28
S 2000-00-00 16:46:46.500 00:00:00.100 HDX W 0000_000000004245 2 0,RSCUS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\RSC\archive\2020-03-28_RSCUS_20200127,210,2020-03-28
S 2000-00-00 17:17:36.900 00:00:00.200 HDX W 0000_000000004245 3 0,RSCUS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\RSC\archive\2020-03-28_RSCUS_20200127,211,2020-03-28
S 2000-00-00 17:48:27.300 00:00:00.100 HDX W 0000_000000004245 2 0,RSCUS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\RSC\archive\2020-03-28_RSCUS_20200127,212,2020-03-28
S 2000-00-00 18:19:17.600 00:00:00.200 HDX W 0000_000000004245 3 0,RSCUS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\RSC\archive\2020-03-28_RSCUS_20200127,213,2020-03-28
S 2000-00-00 18:50:07.800 00:00:00.100 HDX W 0000_000000004245 2 0,RSCUS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\RSC\archive\2020-03-28_RSCUS_20200127,214,2020-03-28
S 2000-00-00 19:19:28.200 00:00:00.700 HDX A 900_226001046342 8 0,RSCUS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\RSC\archive\2020-03-28_RSCUS_20200127,215,2020-03-28
S 2000-00-00 19:20:58.100 00:00:00.100 HDX W 0000_000000004245 2 0,RSCUS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\RSC\archive\2020-03-28_RSCUS_20200127,216,2020-03-28
S 2000-00-00 19:51:48.500 00:00:00.100 HDX W 0000_000000004245 2 0,RSCUS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\RSC\archive\2020-03-28_RSCUS_20200127,217,2020-03-28
S 2000-00-00 20:22:38.700 00:00:00.200 HDX W 0000_000000004245 3 0,RSCUS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\RSC\archive\2020-03-28_RSCUS_20200127,218,2020-03-28
