2019-04-01T01:37:53.13Z,0.14,NA,NA,999000000007425,NA,NA,BGSC,Biomark,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\BiomExs\archive\2019-05-10_BGSC_April1.txt,172,2019-05-10
2019-04-01T02:37:53.13Z,0.13,NA,NA,999000000007425,NA,NA,BGSC,Biomark,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\BiomExs\archive\2019-05-10_BGSC_April1.txt,173,2019-05-10
2019-04-01T03:37:53.13Z,0.13,NA,NA,999000000007425,NA,NA,BGSC,Biomark,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\BiomExs\archive\2019-05-10_BGSC_April1.txt,174,2019-05-10
2019-04-01T04:37:53.13Z,0.13,NA,NA,999000000007425,NA,NA,BGSC,Biomark,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\BiomExs\archive\2019-05-10_BGSC_April1.txt,175,2019-05-10
2019-04-01T05:37:53.13Z,0.13,NA,NA,999000000007425,NA,NA,BGSC,Biomark,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\BiomExs\archive\2019-05-10_BGSC_April1.txt,176,2019-05-10
2019-04-01T06:37:53.13Z,0.13,NA,NA,999000000007425,NA,NA,BGSC,Biomark,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\BiomExs\archive\2019-05-10_BGSC_April1.txt,177,2019-05-10
2019-04-01T07:37:53.13Z,0.13,NA,NA,999000000007425,NA,NA,BGSC,Biomark,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\BiomExs\archive\2019-05-10_BGSC_April1.txt,178,2019-05-10
2019-04-01T08:37:53.13Z,0.13,NA,NA,999000000007425,NA,NA,BGSC,Biomark,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\BiomExs\archive\2019-05-10_BGSC_April1.txt,179,2019-05-10
2019-04-01T09:37:53.13Z,0.13,NA,NA,999000000007425,NA,NA,BGSC,Biomark,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\BiomExs\archive\2019-05-10_BGSC_April1.txt,180,2019-05-10
2019-03-28T09:37:53.13Z,0.14,NA,NA,999000000007425,NA,NA,BGSC,Biomark,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\BiomExs\archive\2019-05-10_BGSC_April1.txt,82,2019-05-10
